sheet_id,question_en,question_fr,file_name,survey_date
tygledu,"Leave full-time education, age too young. SPLIT BALLOT: Before what age would you say a girl/boy or woman/man is generally too young to leave full-time education?INTERVIEWER: If respondent states 'Never too young' accept answer and do NOT probe. If respondent provides an age range, ask for a specific age within that range. If respondent cannot give specific age, code as 'Don't know'. TYPE IN AGE",,ESS9e03_3,2018-06-01
tyglvmr,"Get married and live with husband/ wife, age too young. SPLIT BALLOT: Before what age would you say a man is generally too young to get married and live with his wife?WRITE IN AGE",,ESS3e03_7,2006-06-01
tyglvp,"Start living with partner not married to, age too young. SPLIT BALLOT: Before what age would you say a woman/man is generally too young to start living with a partner she/he is not married to?INTERVIEWER: If respondent states 'Never too young' accept answer and do NOT probe. If respondent provides an age range, ask for a specific age within that range. If respondent cannot give specific age, code as 'Don't know'. TYPE IN AGE",,ESS9e03_3,2018-06-01
tygmr,"Get married, age too young. SPLIT BALLOT: Before what age would you say a woman/man is generally too young to get married?INTERVIEWER: If respondent states 'Never too young' accept answer and do NOT probe. If respondent provides an age range, ask for a specific age within that range. If respondent cannot give specific age, code as 'Don't know'. TYPE IN AGE",,ESS9e03_3,2018-06-01
tygpnt,"Become mother/ father, age too young. SPLIT BALLOT: Before what age would you say a woman/man is generally too young to become a mother/father?INTERVIEWER: If respondent states 'Never too young' accept answer and do NOT probe. If respondent provides an age range, ask for a specific age within that range. If respondent cannot give specific age, code as 'Don't know'. TYPE IN AGE",,ESS9e03_3,2018-06-01
tygrtr,"Retire permanently, age too young. SPLIT BALLOT: And before what age would you say a woman/man is generally too young to retire permanently?INTERVIEWER: If respondent states 'Never too young' accept answer and do NOT probe. If respondent provides an age range, ask for a specific age within that range. If respondent cannot give specific age, code as 'Don't know'. TYPE IN AGE",,ESS9e03_3,2018-06-01
tygsexi,"Have sexual intercourse, age too young. SPLIT BALLOT: Before what age would you say a man is generally too young to have sexual intercourse?WRITE IN AGE",,ESS3e03_7,2006-06-01
ub20edu,"Someone aged 20-25, unemployment benefit if turn down job: lower level of education: ASK IF CODE 3 AT E20 CARD 52Imagine someone aged 20-25 who is unemployed and looking for work. This person was previously working but lost their job and is now receiving unemployment benefit. What do you think should happen to this person?s unemployment benefit if... ...they turn down a job because it needs a much lower level of education than the person has?READ OUT",,ESS8e02_3,2016-06-01
ub20pay,"Someone aged 20-25, unemployment benefit if turn down job: less pay: ASK IF CODE 3 AT E20 CARD 52Imagine someone aged 20-25 who is unemployed and looking for work. This person was previously working but lost their job and is now receiving unemployment benefit. What do you think should happen to this person?s unemployment benefit if... ...they turn down a job because it pays a lot less than they earned previously?READ OUT",,ESS8e02_3,2016-06-01
ub20unp,"Someone aged 20-25, unemployment benefit if turn down job: refuse unpaid work: ASK IF CODE 3 AT E20 CARD 52Imagine someone aged 20-25 who is unemployed and looking for work. This person was previously working but lost their job and is now receiving unemployment benefit. What do you think should happen to this person?s unemployment benefit if... ...they refuse to regularly carry out unpaid work in the area where they live in return for unemployment benefit?READ OUT",,ESS8e02_3,2016-06-01
ub50edu,"Someone In their 50s, unemployment benefit if turn down job: lower level of education: ASK IF CODE 2 AT E20 CARD 52Imagine someone in their 50s who is unemployed and looking for work. This person was previously working but lost their job and is now receiving unemployment benefit. What do you think should happen to this person?s unemployment benefit if? ...they turn down a job because it needs a much lower level of education than the person has?READ OUT",,ESS8e02_3,2016-06-01
ub50pay,"Someone in their 50s, unemployment benefit if turn down job: less pay: ASK IF CODE 2 AT E20 CARD 52Imagine someone in their 50s who is unemployed and looking for work. This person was previously working but lost their job and is now receiving unemployment benefit. What do you think should happen to this person?s unemployment benefit if? ...they turn down a job because it pays a lot less than they earned previously?READ OUT",,ESS8e02_3,2016-06-01
ub50unp,"Someone in their 50s, unemployment benefit if turn down job: refuse unpaid work: ASK IF CODE 2 AT E20 CARD 52Imagine someone in their 50s who is unemployed and looking for work. This person was previously working but lost their job and is now receiving unemployment benefit. What do you think should happen to this person?s unemployment benefit if? ...they refuse to regularly carry out unpaid work in the area where they live in return for unemployment benefit?READ OUT",,ESS8e02_3,2016-06-01
ubedu,Unemployment benefit if turn down job: lower level of education: ASK IF CODE 1 AT E20 CARD 52Imagine someone who is unemployed and looking for work. This person was previously working but lost their job and is now receiving unemployment benefit. What do you think should happen to this person?s unemployment benefit if... ...they turn down a job because it needs a much lower level of education than the person has?READ OUT,,ESS8e02_3,2016-06-01
ubpay,Unemployment benefit if turn down job: less pay: ASK IF CODE 1 AT E20 CARD 52Imagine someone who is unemployed and looking for work. This person was previously working but lost their job and is now receiving unemployment benefit. What do you think should happen to this person?s unemployment benefit if... ...they turn down a job because it pays a lot less than they earned previously?READ OUT,,ESS8e02_3,2016-06-01
ubspedu,"Single parent to 3-year-old, unemployment benefit if turn down job: lower level of education: ASK IF CODE 4 AT E20 CARD 52Imagine a single parent with a 3-year-old child who is unemployed and looking for work. This person was previously working but lost their job and is now receiving unemployment benefit. What do you think should happen to this person?s unemployment benefit if... ...they turn down a job because it needs a much lower level of education than the person has?READ OUT",,ESS8e02_3,2016-06-01
ubsppay,"Single parent to 3-year-old, unemployment benefit if turn down job: less pay: ASK IF CODE 4 AT E20 CARD 52Imagine a single parent with a 3-year-old child who is unemployed and looking for work. This person was previously working but lost their job and is now receiving unemployment benefit. What do you think should happen to this person?s unemployment benefit if... ...they turn down a job because it pays a lot less than they earned previously?READ OUT",,ESS8e02_3,2016-06-01
ubspunp,"Single parent to 3-year-old, unemployment benefit if turn down job: refuse unpaid work: ASK IF CODE 4 AT E20 CARD 52Imagine a single parent with a 3-year-old child who is unemployed and looking for work. This person was previously working but lost their job and is now receiving unemployment benefit. What do you think should happen to this person?s unemployment benefit if... ...they refuse to regularly carry out unpaid work in the area where they live in return for unemployment benefit?READ OUT",,ESS8e02_3,2016-06-01
ubunp,Unemployment benefit if turn down job: refuse unpaid work: ASK IF CODE 1 AT E20 CARD 52Imagine someone who is unemployed and looking for work. This person was previously working but lost their job and is now receiving unemployment benefit. What do you think should happen to this person?s unemployment benefit if... ...they refuse to regularly carry out unpaid work in the area where they live in return for unemployment benefit?READ OUT,,ESS8e02_3,2016-06-01
